neutralization_version,object_id,hypothesis_id,engines,direction_source,logic,expected_direction,birth_model,partition,horizon,is_primary_horizon,eligible_row_count,hit_row_count,hit_share,panel_horizon,panel_sample_count,panel_mean_raw_return,panel_mean_benchmark_return,panel_mean_market_excess_return,panel_median_market_excess_return,panel_std_market_excess_return,panel_market_excess_up_rate,hit_horizon,hit_sample_count,hit_mean_raw_return,hit_mean_benchmark_return,hit_mean_market_excess_return,hit_median_market_excess_return,hit_std_market_excess_return,hit_market_excess_up_rate,pooled_hit_mean_market_excess,hit_date_mean_market_excess,hit_date_t_market_excess,non_hit_pooled_mean_market_excess,long_short_spread,long_short_spread_t,long_short_spread_dates,event_rank_ic_mean,event_rank_ic_t,event_rank_ic_dates,factor_rank_ic_mean,factor_rank_ic_t,factor_rank_ic_dates,factor_rank_ic_source,style_r2_mean,style_dates_used,style_exposure_columns,style_neutral_hit_mean,style_neutral_hit_t,style_neutral_hit_dates,style_neutral_hit_pooled_mean,controlled_hit_coefficient,controlled_hit_coefficient_t,controlled_hit_coefficient_dates,segment_available,segment_neutral_hit_mean,segment_neutral_hit_t,style_explained_share,date_count,stock_count_per_date_mean,stock_count_per_date_min,stock_count_per_date_max,cross_sectional_mean_return,market_return,market_excess_date_mean,market_excess_date_t,hit_dates_count,hit_dates_market_excess,non_hit_dates_count,non_hit_dates_market_excess,hit_vs_non_hit_date_difference,hit_vs_non_hit_date_welch_t,hit_share_slope,hit_share_slope_t,date_binary_split_usable,hit_share_median,above_median_hit_share_date_excess,below_median_hit_share_date_excess,median_split_date_difference,median_split_welch_t,event_rows_vs_dates
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,TRAIN,10,False,94584,2002,0.021166,10,94584,0.002044,0.005655,-0.003611,-0.012516,0.137527,0.422809,10,2002,0.011818,0.005604,0.006214,-0.009005,0.144461,0.456543,0.00621391,0.00022819,0.025778,-0.00382363,0.00089533,0.312853,31,0.00599238,1.721113,31,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.085572,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00189028,0.673141,29,0.0010362,0.00415447,1.335195,31,True,-0.00223647,-0.701991,-7.283799,36,2627.33,1692,3550,0.00574889,0.00621089,-0.00046197,-0.062175,31.0,-0.00069871,5.0,0.00100578,-0.00170449,-0.067619,0.48406274,1.490863,True,0.012907,0.00704692,-0.00797086,0.01501778,1.0109,2002/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,TRAIN,20,True,94575,2002,0.021168,20,94575,0.011339,0.009284,0.002055,-0.018477,0.194598,0.417076,20,2002,0.028519,0.013655,0.014864,-0.011249,0.185733,0.451049,0.01486387,0.00241417,0.220083,0.00177841,-0.00328119,-0.655614,31,0.00234078,0.613412,31,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.082658,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00223269,-0.4529,29,-0.00389382,0.00162351,0.288718,31,True,-0.00714418,-1.365229,1.924827,36,2627.08,1692,3550,0.01479726,0.00922206,0.00557515,0.635152,31.0,0.00551826,5.0,0.00592785,-0.00040959,-0.023106,0.87086779,2.375478,True,0.012908,0.01994348,-0.00879318,0.02873665,1.67891,2002/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,TRAIN,60,False,94489,2001,0.021177,60,94489,0.025117,0.002769,0.022348,-0.009776,0.277141,0.47451,60,2001,0.09342,0.044548,0.048872,0.005721,0.296599,0.514243,0.04887224,0.04657827,2.094002,0.02177442,0.01655314,1.862728,31,0.00946304,2.075454,31,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.09273,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.01826686,2.015759,29,0.00106614,0.02149184,2.369886,31,True,0.01337804,1.578511,0.607824,36,2624.69,1690,3544,0.03153259,0.00276157,0.028771,1.402881,31.0,0.02996706,5.0,0.02135544,0.00861162,0.199923,1.2982942,1.44693,True,0.012922,0.03661149,0.02093052,0.01568097,0.377592,2001/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,VALIDATION,5,False,67196,1937,0.028826,5,67196,0.013347,0.011146,0.002201,-0.000148,0.081434,0.498809,5,1937,-0.000401,0.012081,-0.012482,-0.00613,0.081068,0.440888,-0.01248209,-0.00068666,-0.072545,0.00263684,0.00023825,0.102586,14,0.00276216,0.592052,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.108664,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00190755,0.615081,14,0.00039231,0.00191418,0.60996,14,True,0.00081974,0.387264,3.778012,16,4199.75,3566,5051,0.0142475,0.01269035,0.0015572,0.193142,14.0,-0.00093481,2.0,0.0190013,-0.01993612,-0.678013,-0.42887853,-1.720737,True,0.020535,-0.00720851,0.01032292,-0.01753143,-1.094363,1937/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,VALIDATION,10,False,67186,1937,0.02883,10,67186,0.010509,0.004034,0.006476,-0.003339,0.126955,0.477719,10,1937,-0.000143,0.008432,-0.008575,-0.011957,0.09908,0.422303,-0.00857521,0.00101366,0.102387,0.00692234,0.00023481,0.062397,14,-3.498e-05,-0.011134,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.079762,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00045362,0.094324,14,7.772e-05,0.00044634,0.091925,14,True,0.00026373,0.065558,0.552493,16,4199.12,3566,5051,0.01191377,0.00680484,0.00510899,0.55855,14.0,0.00076979,2.0,0.03548345,-0.03471366,-0.684115,-0.43982401,-1.52651,True,0.020546,-0.00383022,0.01404821,-0.01787843,-0.975732,1937/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,VALIDATION,20,True,67166,1937,0.028839,20,67166,-0.010175,-0.00534,-0.004835,-0.025515,0.168036,0.408495,20,1937,-0.024357,-0.004776,-0.019581,-0.044097,0.157901,0.356737,-0.01958091,-0.01367577,-0.800436,-0.0043972,-0.00016769,-0.028515,14,-0.00481291,-0.969182,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.089255,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00372936,0.546545,14,0.00291942,0.00383673,0.557228,14,True,-0.00044543,-0.077524,1.272698,16,4197.88,3566,5050,-0.01060147,-0.00197142,-0.00863001,-0.585296,14.0,-0.01355572,2.0,0.02584992,-0.03940564,-0.485077,-0.40861625,-0.834759,True,0.020546,-0.01299106,-0.00426896,-0.0087221,-0.286578,1937/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,VALIDATION,60,False,67005,1934,0.028864,60,67005,0.040583,0.021223,0.01936,-0.014406,0.337917,0.459264,60,1934,0.013132,-0.011997,0.025128,-0.010316,0.211876,0.469493,0.02512848,0.00977566,0.386626,0.01918828,-0.0075858,-0.817524,14,-0.00277013,-0.577559,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.070471,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00228179,0.255773,14,0.00256246,0.00235728,0.260148,14,True,-0.00766066,-0.769418,0.766585,16,4187.81,3561,5050,0.04433286,0.02781711,0.01651577,1.023366,14.0,0.0174024,2.0,0.01030937,0.00709303,0.146242,0.14261368,0.261074,True,0.020452,0.02552255,0.007509,0.01801355,0.544849,1934/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,OOS,5,False,82619,1297,0.015699,5,82619,-0.021321,-0.01662,-0.004701,-0.007908,0.068439,0.422881,5,1297,-0.029662,-0.022736,-0.006926,-0.008291,0.060773,0.427911,-0.00692637,-0.00438146,-0.50438,-0.00466513,0.00117532,0.286063,14,-0.00074982,-0.248737,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.124065,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00164578,-0.788805,14,-0.00066648,-0.00165899,-0.789474,14,True,0.0012792,0.291452,0.624376,15,5507.93,5223,5659,-0.02092922,-0.01629265,-0.00463647,-0.992036,14.0,-0.00557038,1.0,0.00843827,,,-0.09243207,-0.294849,True,0.009392,-0.0048161,-0.00447929,-0.0003368,-0.036943,1297/15
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,OOS,10,False,82588,1297,0.015704,10,82588,-0.016537,-0.007839,-0.008698,-0.012625,0.094451,0.412348,10,1297,-0.030429,-0.013635,-0.016794,-0.014112,0.091788,0.405551,-0.01679401,-0.00655555,-0.597123,-0.00856916,0.00242258,0.589136,14,0.00174376,0.560255,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.128695,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00455861,0.836206,14,0.00309447,0.00462132,0.844043,14,True,0.00284017,0.661484,1.695382,15,5505.87,5223,5657,-0.0162261,-0.00748749,-0.00873872,-1.148738,14.0,-0.00896087,1.0,-0.00562861,,,-0.58060203,-1.195855,True,0.009395,-0.01456481,-0.00364089,-0.01092392,-0.70939,1297/15
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,OOS,20,True,77037,1068,0.013863,20,77037,0.00516,0.001976,0.003184,-0.005373,0.139446,0.47289,20,1068,-0.016722,0.004799,-0.021521,-0.021234,0.126644,0.399813,-0.02152093,-0.00747265,-0.598997,0.00353108,-0.00856395,-1.408351,13,-0.00232741,-0.71147,13,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.107569,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00234748,-0.327808,13,0.001734,-0.00232159,-0.322331,13,True,-0.00677885,-1.342863,0.685857,14,5502.64,5219,5653,0.00538122,0.00216888,0.00321242,0.277782,13.0,0.00103747,1.0,0.03148674,,,-1.4197997,-1.926347,True,0.008316,-0.01288888,0.01931372,-0.0322026,-1.450159,1068/14
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,listing_close_v1,OOS,60,False,76910,1063,0.013821,60,76910,0.005306,-0.000888,0.006194,-0.018767,0.247254,0.446951,60,1063,-0.031544,0.007737,-0.039281,-0.061228,0.244459,0.337723,-0.03928083,-0.00774433,-0.501037,0.0068314,-0.00506791,-0.437341,13,-0.00202824,-0.50589,13,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.091987,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00221949,-0.144601,13,0.00200605,-0.00217161,-0.140067,13,True,-0.00788871,-0.753666,0.713405,14,5493.57,5215,5649,0.00543905,-0.00098453,0.00642368,0.3443,13.0,-0.00267184,1.0,0.12466547,,,-3.10281477,-3.020788,True,0.008327,-0.02980308,0.04265045,-0.07245353,-2.213995,1063/14
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,TRAIN,5,False,94589,2002,0.021165,5,94589,-0.000505,0.001646,-0.002151,-0.005496,0.097879,0.446151,5,2002,-0.003489,-0.00396,0.000472,-0.005596,0.101845,0.440559,0.00047166,-0.00350095,-0.43353,-0.00220794,-0.00467898,-1.253052,30,-0.00178652,-0.508821,30,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.076544,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00506612,-2.327478,26,-0.00102386,-0.00733924,-2.676715,29,True,-0.00339482,-1.194367,-0.44707,36,2627.47,1693,3550,0.00181784,0.00268268,-0.00086482,-0.136126,30.0,0.00115308,6.0,-0.01095433,0.01210742,0.657493,0.15503385,0.586125,True,0.013275,-0.00484515,0.00311551,-0.00796066,-0.620997,2002/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,TRAIN,10,False,94584,2002,0.021166,10,94584,0.002044,0.005655,-0.003611,-0.012516,0.137527,0.422809,10,2002,0.002439,0.004972,-0.002533,-0.013194,0.14761,0.41009,-0.00253291,-0.00253564,-0.280613,-0.00363449,-0.00152127,-0.409548,30,-0.00066617,-0.199319,30,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.085572,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00287578,-1.263616,26,-0.00223929,-0.00473821,-1.577625,29,True,-0.00168789,-0.619795,-0.134144,36,2627.33,1692,3550,0.00574889,0.00621089,-0.00046197,-0.062175,30.0,-0.00104819,6.0,0.00246914,-0.00351733,-0.145715,0.10501891,0.338342,True,0.013275,-0.00757562,0.00665168,-0.0142273,-0.956218,2002/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,TRAIN,20,True,94575,2002,0.021168,20,94575,0.011339,0.009284,0.002055,-0.018477,0.194598,0.417076,20,2002,0.010728,0.00995,0.000778,-0.020687,0.173802,0.413087,0.00077815,0.00305094,0.279145,0.00208303,-0.00368199,-0.719574,30,0.00052064,0.149624,30,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.082658,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00291833,-0.85997,26,-0.00181609,-0.00595099,-1.347955,29,True,-0.00345549,-1.266362,1.956535,36,2627.08,1692,3550,0.01479726,0.00922206,0.00557515,0.635152,30.0,0.00662497,6.0,0.00032607,0.00629889,0.303269,0.14522297,0.396321,True,0.013275,0.00610452,0.00504578,0.00105874,0.059444,2002/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,TRAIN,60,False,94489,2000,0.021166,60,94489,0.025117,0.002769,0.022348,-0.009776,0.277141,0.47451,60,2000,0.050067,0.026828,0.023239,-0.005796,0.282506,0.485,0.02323886,0.0211491,0.837782,0.02232902,-0.00552215,-0.882098,30,0.00089594,0.266813,30,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.09273,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00568666,-1.020332,26,-0.00111425,-0.01193849,-1.639407,29,True,-0.00483424,-1.033586,1.268884,36,2624.69,1690,3544,0.03153259,0.00276157,0.028771,1.402881,30.0,0.02660641,6.0,0.03959394,-0.01298753,-0.397267,0.24179374,0.281825,True,0.013283,0.02342524,0.03411676,-0.01069152,-0.25716,2000/36
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,VALIDATION,5,False,67196,1714,0.025507,5,67196,0.013347,0.011146,0.002201,-0.000148,0.081434,0.498809,5,1714,0.000117,0.007686,-0.007569,-0.001724,0.076761,0.47783,-0.00756878,-0.00776749,-0.901661,0.00245675,-0.00629492,-1.627649,15,-1.628e-05,-0.003595,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.108664,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00136177,-0.560341,14,0.00155514,-0.00039395,-0.158438,15,True,-0.00487713,-1.367611,0.824683,16,4199.75,3566,5051,0.0142475,0.01269035,0.0015572,0.193142,15.0,-0.00148117,1.0,0.04713279,,,-0.29691619,-1.009729,True,0.013041,-0.00053255,0.00364696,-0.00417951,-0.250969,1714/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,VALIDATION,10,False,67186,1714,0.025511,10,67186,0.010509,0.004034,0.006476,-0.003339,0.126955,0.477719,10,1714,-0.003381,0.001302,-0.004683,-0.005372,0.098823,0.45741,-0.00468252,-0.00885491,-0.994784,0.00676764,-0.00866445,-1.613684,15,-0.00259388,-0.855979,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.079762,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00524988,-1.65109,14,-0.00164689,-0.00337393,-0.948661,15,True,-0.00746571,-1.388181,0.407122,16,4199.12,3566,5051,0.01191377,0.00680484,0.00510899,0.55855,15.0,-0.00025168,1.0,0.08551905,,,-0.27481547,-0.814049,True,0.013041,0.00255245,0.00766554,-0.00511309,-0.270727,1714/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,VALIDATION,20,True,67166,1713,0.025504,20,67166,-0.010175,-0.00534,-0.004835,-0.025515,0.168036,0.408495,20,1713,-0.021021,-0.012825,-0.008195,-0.028827,0.154751,0.405137,-0.00819525,-0.02129038,-1.489306,-0.00474715,-0.00509394,-0.636445,15,-0.0008809,-0.264633,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.089255,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00271307,-0.670481,14,-0.00413602,-1.294e-05,-0.002723,15,True,-0.00442753,-0.534115,0.872568,16,4197.88,3566,5050,-0.01060147,-0.00197142,-0.00863001,-0.585296,15.0,-0.0162611,1.0,0.10583629,,,-0.022593,-0.04054,True,0.013042,-0.00301626,-0.01424377,0.01122751,0.369611,1713/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,VALIDATION,60,False,67005,1708,0.025491,60,67005,0.040583,0.021223,0.01936,-0.014406,0.337917,0.459264,60,1708,0.009042,-0.025784,0.034826,0.002651,0.208626,0.507026,0.0348258,0.00625788,0.341489,0.01895518,-0.00764406,-0.564442,15,-0.00042495,-0.087029,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.070471,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.01162558,-1.143027,14,-0.00309521,-0.00280367,-0.214103,15,True,-0.00803102,-0.682098,2.857751,16,4187.81,3561,5050,0.04433286,0.02781711,0.01651577,1.023366,15.0,0.0139245,1.0,0.05538487,,,0.53426948,0.901984,True,0.013056,0.05189752,-0.01886597,0.07076348,2.569282,1708/16
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,OOS,5,False,82619,1477,0.017877,5,82619,-0.021321,-0.01662,-0.004701,-0.007908,0.068439,0.422881,5,1477,-0.02651,-0.024099,-0.002411,-0.003694,0.065854,0.463101,-0.00241143,-0.00306085,-0.45989,-0.0047423,0.00149483,0.490921,13,0.00425646,1.205886,13,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.124065,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00369317,1.141115,13,0.00191551,0.00373884,1.150015,13,True,0.00201977,0.6389,2.206583,15,5507.93,5223,5659,-0.02092922,-0.01629265,-0.00463647,-0.992036,13.0,-0.00450604,2.0,-0.00548426,0.00097823,0.06584,-0.00173347,-0.007424,True,0.007278,-0.00287107,-0.00618119,0.00331012,0.362721,1477/15
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,OOS,10,False,82588,1475,0.01786,10,82588,-0.016537,-0.007839,-0.008698,-0.012625,0.094451,0.412348,10,1475,-0.025604,-0.018039,-0.007566,-0.007562,0.100988,0.458983,-0.00756561,0.00320083,0.211616,-0.00871893,0.00964112,1.082168,13,0.00731983,1.539893,13,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.128695,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.01475386,1.50817,13,0.0072235,0.01492851,1.52071,13,True,0.00993431,1.097157,-3.609386,15,5505.87,5223,5657,-0.0162261,-0.00748749,-0.00873872,-1.148738,13.0,-0.00632325,2.0,-0.02443924,0.01811598,0.880248,-0.17311466,-0.459147,True,0.007281,-0.01179691,-0.0060628,-0.0057341,-0.366097,1475/15
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,OOS,20,True,77037,1188,0.015421,20,77037,0.00516,0.001976,0.003184,-0.005373,0.139446,0.47289,20,1188,-0.01578,-0.002764,-0.013016,-0.019449,0.185003,0.412458,-0.01301569,0.02163782,0.799924,0.0034375,0.02295543,1.33104,12,0.00253157,0.526893,12,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.107569,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.02805157,1.472254,12,0.01087385,0.02829558,1.480231,12,True,0.02296028,1.355995,-0.296414,14,5502.64,5219,5653,0.00538122,0.00216888,0.00321242,0.277782,12.0,-0.00113871,2.0,0.02931921,-0.03045792,-2.289508,-1.06106808,-1.952392,True,0.006922,-0.01667462,0.02309946,-0.03977407,-1.87977,1188/14
phase4-neutralization-v1,all_three_calibrated,HYP-CON-ALL3-CAL-001,bazi+ziwei+huangli,calibrated,all_positive,positive,ipo_approx_v1,OOS,60,False,76910,1186,0.015421,60,76910,0.005306,-0.000888,0.006194,-0.018767,0.247254,0.446951,60,1186,-0.012424,0.014051,-0.026475,-0.05643,0.275424,0.350759,-0.02647486,0.023844,0.990618,0.00670573,0.02867548,2.605404,12,0.00699022,2.984827,12,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.091987,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.02811235,2.011918,12,0.01365055,0.02839525,2.021408,12,True,0.02973559,2.862922,-0.179011,14,5493.57,5215,5649,0.00543905,-0.00098453,0.00642368,0.3443,12.0,-0.0045778,2.0,0.07243258,-0.07701038,-1.385414,-1.90983464,-2.265307,True,0.006941,-0.03885273,0.0517001,-0.09055283,-3.152485,1186/14
phase4-neutralization-v1,conflict_bazi_pos_ziwei_neg,HYP-CFL-BZ-POS-ZW-NEG-CAL-001,bazi+ziwei,calibrated,conflict,exploratory,listing_open_v1,TRAIN,5,False,94589,5823,0.061561,5,94589,-0.000505,0.001646,-0.002151,-0.005496,0.097879,0.446151,5,5823,0.004456,0.006536,-0.00208,-0.003838,0.089675,0.45887,-0.00207954,-0.00234099,-0.361823,-0.00215593,-0.00159218,-1.353221,36,-0.00290165,-0.813685,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.076544,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00074932,-0.717184,36,-0.00047021,-0.00077621,-0.71072,36,True,-0.00164863,-1.551691,0.679913,36,2627.47,1693,3550,0.00181784,0.00268268,-0.00086482,-0.136126,,,,,,,0.01629504,0.0928,False,0.062338,0.00638797,-0.00811761,0.01450558,1.146745,5823/36
phase4-neutralization-v1,conflict_bazi_pos_ziwei_neg,HYP-CFL-BZ-POS-ZW-NEG-CAL-001,bazi+ziwei,calibrated,conflict,exploratory,listing_open_v1,TRAIN,10,False,94584,5822,0.061554,10,94584,0.002044,0.005655,-0.003611,-0.012516,0.137527,0.422809,10,5822,0.01027,0.010949,-0.000678,-0.007621,0.119039,0.45122,-0.00067842,-0.00252386,-0.345047,-0.00380354,-0.00217748,-1.176688,36,-3.797e-05,-0.008984,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.085572,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00157321,-0.946929,36,-0.00023691,-0.00157816,-0.907334,36,True,-0.00217382,-1.3375,0.376665,36,2627.33,1692,3550,0.00574889,0.00621089,-0.00046197,-0.062175,,,,,,,0.12808859,0.627255,False,0.062338,0.00525124,-0.00617519,0.01142643,0.764332,5822/36
phase4-neutralization-v1,conflict_bazi_pos_ziwei_neg,HYP-CFL-BZ-POS-ZW-NEG-CAL-001,bazi+ziwei,calibrated,conflict,exploratory,listing_open_v1,TRAIN,20,True,94575,5822,0.06156,20,94575,0.011339,0.009284,0.002055,-0.018477,0.194598,0.417076,20,5822,0.021774,0.016255,0.005518,-0.013378,0.158165,0.434043,0.00551844,0.00345671,0.401053,0.00182824,-0.0022265,-1.030437,36,-0.00135883,-0.345184,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.082658,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00078457,-0.398272,36,9.255e-05,-0.00073606,-0.353886,36,True,-0.00219874,-1.205369,1.22697,36,2627.08,1692,3550,0.01479726,0.00922206,0.00557515,0.635152,,,,,,,0.18417087,0.765642,False,0.062338,0.00651822,0.00463208,0.00188613,0.105911,5822/36
phase4-neutralization-v1,conflict_bazi_pos_ziwei_neg,HYP-CFL-BZ-POS-ZW-NEG-CAL-001,bazi+ziwei,calibrated,conflict,exploratory,listing_open_v1,TRAIN,60,False,94489,5813,0.06152,60,94489,0.025117,0.002769,0.022348,-0.009776,0.277141,0.47451,60,5813,0.038796,0.010428,0.028368,0.003674,0.252536,0.509892,0.02836822,0.0228962,1.079395,0.02195365,-0.00619689,-1.811846,36,-0.00453125,-1.218134,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.09273,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00276873,-0.89253,36,-0.00216409,-0.00280436,-0.853613,36,True,-0.00619159,-2.334829,1.120925,36,2624.69,1690,3544,0.03153259,0.00276157,0.028771,1.402881,,,,,,,0.46792328,0.833582,False,0.061986,0.03207491,0.0254671,0.00660781,0.15884,5813/36
