engine,birth_model,factor_id,partition,year,market_phase,sample_count,available_count,null_count,null_rate,activation_rate,raw_direction_positive,raw_direction_neutral,raw_direction_negative,mean_normalized,std_normalized,p25_normalized,p50_normalized,p75_normalized,p95_normalized,mean_rule_score,std_rule_score,unique_value_count,dominant_share,calibrated_positive,calibrated_neutral,calibrated_negative,mean_rank_score,calibration_status,flags
huangli,ipo_approx_v1,H_DAY_012,OOS,2024,2022_2026,490,490,0,0.0,0.065306,0,458,32,-0.065306,0.247318,0.0,0.0,0.0,0.0,0.653061,2.473177,2,0.934694,0,458,32,52.185428,"{""ok"": 490}",
huangli,ipo_approx_v1,H_DAY_012,OOS,2025,2022_2026,493,493,0,0.0,0.097363,0,445,48,-0.097363,0.296753,0.0,0.0,0.0,0.0,0.973631,2.967527,2,0.902637,0,445,48,50.58258,"{""ok"": 493}",
huangli,ipo_approx_v1,H_DAY_012,OOS,2026,2022_2026,997,997,0,0.0,0.119358,0,878,119,-0.119358,0.324372,0.0,0.0,0.0,0.0,1.193581,3.243721,2,0.880642,0,878,119,49.48283,"{""ok"": 997}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2010,2010_2014,291,291,0,0.0,0.058419,0,274,17,-0.058419,0.234939,0.0,0.0,0.0,0.0,0.584192,2.349385,2,0.941581,0,274,17,52.529772,"{""ok"": 291}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2011,2010_2014,326,326,0,0.0,0.119632,0,287,39,-0.119632,0.325029,0.0,0.0,0.0,0.0,1.196319,3.250295,2,0.880368,0,287,39,49.469139,"{""ok"": 326}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2012,2010_2014,353,353,0,0.0,0.067989,0,329,24,-0.067989,0.252084,0.0,0.0,0.0,0.0,0.679887,2.520838,2,0.932011,0,329,24,52.0513,"{""ok"": 353}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2013,2010_2014,371,371,0,0.0,0.070081,0,345,26,-0.070081,0.255628,0.0,0.0,0.0,0.0,0.700809,2.55628,2,0.929919,0,345,26,51.946691,"{""ok"": 371}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2014,2010_2014,372,372,0,0.0,0.163978,0,311,61,-0.163978,0.370755,0.0,0.0,0.0,0.0,1.639785,3.707547,2,0.836022,0,311,61,47.251809,"{""ok"": 372}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2015,2015_2019,384,384,0,0.0,0.171875,0,318,66,-0.171875,0.377764,0.0,0.0,0.0,0.0,1.71875,3.77764,2,0.828125,0,318,66,46.856984,"{""ok"": 384}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2016,2015_2019,399,399,0,0.0,0.102757,0,358,41,-0.102757,0.304022,0.0,0.0,0.0,0.0,1.027569,3.040223,2,0.897243,0,358,41,50.312889,"{""ok"": 399}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2017,2015_2019,410,410,0,0.0,0.060976,0,385,25,-0.060976,0.239578,0.0,0.0,0.0,0.0,0.609756,2.395779,2,0.939024,0,385,25,52.401953,"{""ok"": 410}",
huangli,ipo_approx_v1,H_DAY_012,TRAIN,2018,2015_2019,433,433,0,0.0,0.150115,0,368,65,-0.150115,0.357598,0.0,0.0,0.0,0.0,1.501155,3.575977,2,0.849885,0,368,65,47.94496,"{""ok"": 433}",
huangli,ipo_approx_v1,H_DAY_012,VALIDATION,2019,2015_2019,438,438,0,0.0,0.194064,0,353,85,-0.194064,0.395931,0.0,0.0,0.0,0.0,1.940639,3.959306,2,0.805936,0,353,85,45.747537,"{""ok"": 438}",
huangli,ipo_approx_v1,H_DAY_012,VALIDATION,2020,2020_2021,443,443,0,0.0,0.060948,0,416,27,-0.060948,0.239506,0.0,0.0,0.0,0.0,0.609481,2.395055,2,0.939052,0,416,27,52.40333,"{""ok"": 443}",
huangli,ipo_approx_v1,H_DAY_012,VALIDATION,2021,2020_2021,459,459,0,0.0,0.089325,0,418,41,-0.089325,0.285523,0.0,0.0,0.0,0.0,0.893246,2.855229,2,0.910675,0,418,41,50.984503,"{""ok"": 459}",
huangli,ipo_approx_v1,H_DAY_012,VALIDATION,2022,2022_2026,474,474,0,0.0,0.154008,0,401,73,-0.154008,0.361338,0.0,0.0,0.0,0.0,1.540084,3.613382,2,0.845992,0,401,73,47.750312,"{""ok"": 474}",
huangli,ipo_approx_v1,H_MONTH_001,OOS,2023,2022_2026,483,483,0,0.0,0.0,0,483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,483,0,50.748727,"{""ok"": 483}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_001,OOS,2024,2022_2026,490,490,0,0.0,0.0,0,490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,490,0,50.748727,"{""ok"": 490}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_001,OOS,2025,2022_2026,493,493,0,0.0,1.0,493,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,493,0,83.872417,"{""ok"": 493}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,OOS,2026,2022_2026,997,997,0,0.0,0.498495,497,500,0,0.033233,0.03335,0.0,0.0,0.066667,0.066667,0.332496,0.333666,2,0.501505,0,997,0,67.260737,"{""ok"": 997}",
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2010,2010_2014,291,291,0,0.0,1.0,291,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,291,0,83.872417,"{""ok"": 291}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2011,2010_2014,326,326,0,0.0,0.0,0,326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,326,0,50.748727,"{""ok"": 326}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2012,2010_2014,353,353,0,0.0,1.0,353,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,353,0,83.872417,"{""ok"": 353}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2013,2010_2014,371,371,0,0.0,1.0,0,0,371,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,371,0,22.626535,"{""ok"": 371}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2014,2010_2014,372,372,0,0.0,1.0,0,0,372,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,372,0,22.626535,"{""ok"": 372}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2015,2015_2019,384,384,0,0.0,1.0,0,0,384,-0.133333,0.0,-0.133333,-0.133333,-0.133333,-0.133333,1.333,0.0,1,1.0,0,0,384,5.750225,"{""ok"": 384}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2016,2015_2019,399,399,0,0.0,0.0,0,399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,399,0,50.748727,"{""ok"": 399}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2017,2015_2019,410,410,0,0.0,0.0,0,410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,410,0,50.748727,"{""ok"": 410}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_001,TRAIN,2018,2015_2019,433,433,0,0.0,1.0,433,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,433,0,83.872417,"{""ok"": 433}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,VALIDATION,2019,2015_2019,438,438,0,0.0,1.0,438,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,438,0,83.872417,"{""ok"": 438}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,VALIDATION,2020,2020_2021,443,443,0,0.0,1.0,0,0,443,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,443,0,22.626535,"{""ok"": 443}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_001,VALIDATION,2021,2020_2021,459,459,0,0.0,0.0,0,459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,459,0,50.748727,"{""ok"": 459}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_001,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,0,0,474,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,474,0,22.626535,"{""ok"": 474}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,OOS,2023,2022_2026,483,483,0,0.0,0.0,0,483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,483,0,50.748727,"{""ok"": 483}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_002,OOS,2024,2022_2026,490,490,0,0.0,0.0,0,490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,490,0,50.748727,"{""ok"": 490}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_002,OOS,2025,2022_2026,493,493,0,0.0,1.0,493,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,493,0,83.872417,"{""ok"": 493}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,OOS,2026,2022_2026,997,997,0,0.0,0.498495,497,500,0,0.033233,0.03335,0.0,0.0,0.066667,0.066667,0.332496,0.333666,2,0.501505,0,997,0,67.260737,"{""ok"": 997}",
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2010,2010_2014,291,291,0,0.0,1.0,291,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,291,0,83.872417,"{""ok"": 291}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2011,2010_2014,326,326,0,0.0,0.0,0,326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,326,0,50.748727,"{""ok"": 326}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2012,2010_2014,353,353,0,0.0,1.0,353,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,353,0,83.872417,"{""ok"": 353}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2013,2010_2014,371,371,0,0.0,1.0,0,0,371,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,371,0,22.626535,"{""ok"": 371}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2014,2010_2014,372,372,0,0.0,1.0,0,0,372,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,372,0,22.626535,"{""ok"": 372}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2015,2015_2019,384,384,0,0.0,1.0,0,0,384,-0.133333,0.0,-0.133333,-0.133333,-0.133333,-0.133333,1.333,0.0,1,1.0,0,0,384,5.750225,"{""ok"": 384}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2016,2015_2019,399,399,0,0.0,0.0,0,399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,399,0,50.748727,"{""ok"": 399}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2017,2015_2019,410,410,0,0.0,0.0,0,410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,410,0,50.748727,"{""ok"": 410}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_002,TRAIN,2018,2015_2019,433,433,0,0.0,1.0,433,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,433,0,83.872417,"{""ok"": 433}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,VALIDATION,2019,2015_2019,438,438,0,0.0,1.0,438,0,0,0.066667,0.0,0.066667,0.066667,0.066667,0.066667,0.667,0.0,1,1.0,0,438,0,83.872417,"{""ok"": 438}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,VALIDATION,2020,2020_2021,443,443,0,0.0,1.0,0,0,443,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,443,0,22.626535,"{""ok"": 443}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_002,VALIDATION,2021,2020_2021,459,459,0,0.0,0.0,0,459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,459,0,50.748727,"{""ok"": 459}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(<0.5%)
huangli,ipo_approx_v1,H_MONTH_002,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,0,0,474,-0.066667,0.0,-0.066667,-0.066667,-0.066667,-0.066667,0.667,0.0,1,1.0,0,474,0,22.626535,"{""ok"": 474}",CONSTANT_FACTOR;LOW_DISCRIMINATION_FACTOR;LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,OOS,2023,2022_2026,483,483,0,0.0,1.0,483,0,0,0.625776,0.125127,0.5,0.75,0.75,0.75,6.257764,1.251272,2,0.503106,0,483,0,49.953123,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,OOS,2024,2022_2026,490,490,0,0.0,1.0,490,0,0,0.615306,0.124751,0.5,0.5,0.75,0.75,6.153061,1.247509,2,0.538776,0,490,0,47.859068,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,OOS,2025,2022_2026,493,493,0,0.0,1.0,493,0,0,0.634888,0.124735,0.5,0.75,0.75,0.75,6.348884,1.247348,2,0.539554,0,493,0,51.775531,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,OOS,2026,2022_2026,997,997,0,0.0,1.0,997,0,0,0.617854,0.124858,0.5,0.5,0.75,0.75,6.178536,1.248582,2,0.528586,0,997,0,48.368556,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2010,2010_2014,291,291,0,0.0,1.0,291,0,0,0.612543,0.124592,0.5,0.5,0.75,0.75,6.12543,1.24592,2,0.549828,0,291,0,47.306435,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2011,2010_2014,326,326,0,0.0,1.0,326,0,0,0.631902,0.125001,0.5,0.75,0.75,0.75,6.319018,1.250012,2,0.527607,0,326,0,51.178212,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2012,2010_2014,353,353,0,0.0,1.0,353,0,0,0.615439,0.124811,0.5,0.5,0.75,0.75,6.154391,1.248107,2,0.538244,0,353,0,47.885662,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2013,2010_2014,371,371,0,0.0,1.0,371,0,0,0.635445,0.124731,0.5,0.75,0.75,0.75,6.354447,1.247311,2,0.541779,0,371,0,51.886792,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2014,2010_2014,372,372,0,0.0,1.0,372,0,0,0.625672,0.125167,0.5,0.75,0.75,0.75,6.25672,1.251665,2,0.502688,0,372,0,49.932252,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2015,2015_2019,384,384,0,0.0,1.0,384,0,0,0.621094,0.125102,0.5,0.5,0.75,0.75,6.210938,1.251019,2,0.515625,0,384,0,49.016594,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2016,2015_2019,399,399,0,0.0,1.0,399,0,0,0.638471,0.124428,0.5,0.75,0.75,0.75,6.384712,1.24428,2,0.553885,0,399,0,52.492079,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2017,2015_2019,410,410,0,0.0,1.0,410,0,0,0.612805,0.124556,0.5,0.5,0.75,0.75,6.128049,1.245557,2,0.54878,0,410,0,47.358819,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,TRAIN,2018,2015_2019,433,433,0,0.0,1.0,433,0,0,0.636836,0.124582,0.5,0.75,0.75,0.75,6.36836,1.245823,2,0.547344,0,433,0,52.165049,"{""ok"": 433}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,VALIDATION,2019,2015_2019,438,438,0,0.0,1.0,438,0,0,0.616438,0.124849,0.5,0.5,0.75,0.75,6.164384,1.248491,2,0.534247,0,438,0,48.085515,"{""ok"": 438}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,VALIDATION,2020,2020_2021,443,443,0,0.0,1.0,443,0,0,0.639955,0.124242,0.5,0.75,0.75,0.75,6.399549,1.242425,2,0.559819,0,443,0,52.788814,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,VALIDATION,2021,2020_2021,459,459,0,0.0,1.0,459,0,0,0.610566,0.124299,0.5,0.5,0.75,0.75,6.105664,1.242994,2,0.557734,0,459,0,46.911133,"{""ok"": 459}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_003,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,474,0,0,0.628165,0.125092,0.5,0.75,0.75,0.75,6.281646,1.25092,2,0.512658,0,474,0,50.430755,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,OOS,2023,2022_2026,483,483,0,0.0,1.0,0,0,483,0.638199,0.12443,0.5,0.75,0.75,0.75,6.381988,1.244301,2,0.552795,0,483,0,52.841908,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,OOS,2024,2022_2026,490,490,0,0.0,1.0,0,0,490,0.615306,0.124751,0.5,0.5,0.75,0.75,6.153061,1.247509,2,0.538776,0,490,0,48.263381,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,OOS,2025,2022_2026,493,493,0,0.0,1.0,0,0,493,0.634888,0.124735,0.5,0.75,0.75,0.75,6.348884,1.247348,2,0.539554,0,493,0,52.179844,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,OOS,2026,2022_2026,997,997,0,0.0,1.0,0,0,997,0.628385,0.125017,0.5,0.75,0.75,0.75,6.283852,1.250169,2,0.513541,0,997,0,50.879187,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2010,2010_2014,291,291,0,0.0,1.0,0,0,291,0.619416,0.12509,0.5,0.5,0.75,0.75,6.194158,1.250903,2,0.522337,0,291,0,49.085318,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2011,2010_2014,326,326,0,0.0,1.0,0,0,326,0.624233,0.12519,0.5,0.5,0.75,0.75,6.242331,1.251898,2,0.503067,0,326,0,50.048782,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2012,2010_2014,353,353,0,0.0,1.0,0,0,353,0.634561,0.124811,0.5,0.75,0.75,0.75,6.345609,1.248107,2,0.538244,0,353,0,52.114338,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2013,2010_2014,371,371,0,0.0,1.0,0,0,371,0.614555,0.124731,0.5,0.5,0.75,0.75,6.145553,1.247311,2,0.541779,0,371,0,48.113208,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2014,2010_2014,372,372,0,0.0,1.0,0,0,372,0.63172,0.124987,0.5,0.75,0.75,0.75,6.317204,1.249873,2,0.526882,0,372,0,51.546242,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2015,2015_2019,384,384,0,0.0,1.0,0,0,384,0.613281,0.124612,0.5,0.5,0.75,0.75,6.132812,1.246118,2,0.546875,0,384,0,47.858406,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2016,2015_2019,399,399,0,0.0,1.0,0,0,399,0.638471,0.124428,0.5,0.75,0.75,0.75,6.384712,1.24428,2,0.553885,0,399,0,52.896392,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2017,2015_2019,410,410,0,0.0,1.0,0,0,410,0.612805,0.124556,0.5,0.5,0.75,0.75,6.128049,1.245557,2,0.54878,0,410,0,47.763132,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,TRAIN,2018,2015_2019,433,433,0,0.0,1.0,0,0,433,0.626443,0.125136,0.5,0.75,0.75,0.75,6.264434,1.251362,2,0.505774,0,433,0,50.49084,"{""ok"": 433}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,VALIDATION,2019,2015_2019,438,438,0,0.0,1.0,0,0,438,0.628425,0.125096,0.5,0.75,0.75,0.75,6.284247,1.25096,2,0.513699,0,438,0,50.887088,"{""ok"": 438}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,VALIDATION,2020,2020_2021,443,443,0,0.0,1.0,0,0,443,0.610045,0.124242,0.5,0.5,0.75,0.75,6.100451,1.242425,2,0.559819,0,443,0,47.211186,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,VALIDATION,2021,2020_2021,459,459,0,0.0,1.0,0,0,459,0.639434,0.124299,0.5,0.75,0.75,0.75,6.394336,1.242994,2,0.557734,0,459,0,53.088867,"{""ok"": 459}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_004,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,0,0,474,0.614979,0.124729,0.5,0.5,0.75,0.75,6.149789,1.247293,2,0.540084,0,474,0,48.197937,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_005,OOS,2023,2022_2026,483,483,0,0.0,1.0,483,0,0,0.484058,0.234803,0.266667,0.466667,0.666667,0.866667,4.840783,2.348027,8,0.327122,91,340,52,51.221185,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_005,OOS,2024,2022_2026,490,490,0,0.0,1.0,490,0,0,0.545034,0.228704,0.4,0.533333,0.733333,0.933333,5.450314,2.286994,11,0.273469,161,248,81,59.244733,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_005,OOS,2025,2022_2026,493,493,0,0.0,1.0,493,0,0,0.585125,0.226147,0.4,0.6,0.733333,0.933333,5.851178,2.261276,9,0.334686,211,282,0,63.090393,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_005,OOS,2026,2022_2026,997,997,0,0.0,1.0,997,0,0,0.542895,0.217717,0.333333,0.466667,0.733333,0.866667,5.428993,2.177217,12,0.166499,314,683,0,58.34052,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
huangli,ipo_approx_v1,H_MONTH_005,TRAIN,2010,2010_2014,291,291,0,0.0,0.852234,248,43,0,0.358992,0.245133,0.133333,0.333333,0.6,0.666667,3.589832,2.451412,9,0.213058,5,161,125,38.420561,"{""ok"": 291}",
