hypothesis_id,birth_model,rank_within_experiment,stock_code,event_count,sum_excess_return,mean_excess_return,abs_mass_share,share_of_total
HYP-HL-RAW-001,listing_close_v1,12,603963,6,-1.164447,-0.194075,0.012838,0.018064
HYP-HL-RAW-001,listing_close_v1,13,600387,7,-1.145016,-0.163574,0.012624,0.017763
HYP-HL-RAW-001,listing_close_v1,14,002336,6,-1.143315,-0.190552,0.012605,0.017736
HYP-HL-RAW-001,listing_close_v1,15,600766,3,-1.092939,-0.364313,0.01205,0.016955
HYP-HL-RAW-001,listing_close_v1,16,600608,6,-1.088493,-0.181416,0.012001,0.016886
HYP-HL-RAW-001,listing_close_v1,17,600306,3,-1.069247,-0.356416,0.011788,0.016587
HYP-HL-RAW-001,listing_close_v1,18,002308,3,-1.052319,-0.350773,0.011602,0.016325
HYP-HL-RAW-001,listing_close_v1,19,603133,4,-1.033241,-0.25831,0.011391,0.016029
HYP-HL-RAW-001,listing_close_v1,20,600355,9,-1.017243,-0.113027,0.011215,0.015781
HYP-HL-RAW-001,ipo_approx_v1,1,300280,10,-2.879456,-0.287946,0.029578,0.049255
HYP-HL-RAW-001,ipo_approx_v1,2,300282,5,-1.737696,-0.347539,0.01785,0.029725
HYP-HL-RAW-001,ipo_approx_v1,3,300208,5,-1.471642,-0.294328,0.015117,0.025174
HYP-HL-RAW-001,ipo_approx_v1,4,600599,4,-1.376614,-0.344154,0.014141,0.023548
HYP-HL-RAW-001,ipo_approx_v1,5,002750,5,-1.328392,-0.265678,0.013645,0.022723
HYP-HL-RAW-001,ipo_approx_v1,6,605081,7,-1.319311,-0.188473,0.013552,0.022568
HYP-HL-RAW-001,ipo_approx_v1,7,600387,5,-1.291354,-0.258271,0.013265,0.02209
HYP-HL-RAW-001,ipo_approx_v1,8,600421,6,-1.269172,-0.211529,0.013037,0.02171
HYP-HL-RAW-001,ipo_approx_v1,9,300799,3,-1.269086,-0.423029,0.013036,0.021709
HYP-HL-RAW-001,ipo_approx_v1,10,603388,5,-1.259296,-0.251859,0.012936,0.021541
HYP-HL-RAW-001,ipo_approx_v1,11,000996,2,-1.147096,-0.573548,0.011783,0.019622
HYP-HL-RAW-001,ipo_approx_v1,12,600696,6,-1.12839,-0.188065,0.011591,0.019302
HYP-HL-RAW-001,ipo_approx_v1,13,002087,2,-1.093138,-0.546569,0.011229,0.018699
HYP-HL-RAW-001,ipo_approx_v1,14,000584,7,-1.082895,-0.154699,0.011124,0.018524
HYP-HL-RAW-001,ipo_approx_v1,15,300379,6,-1.077111,-0.179518,0.011064,0.018425
HYP-HL-RAW-001,ipo_approx_v1,16,300652,10,1.063076,0.106308,0.01092,-0.018185
HYP-HL-RAW-001,ipo_approx_v1,17,600766,2,-1.034668,-0.517334,0.010628,0.017699
HYP-HL-RAW-001,ipo_approx_v1,18,002308,4,-1.027809,-0.256952,0.010558,0.017581
HYP-HL-RAW-001,ipo_approx_v1,19,300630,5,-0.994027,-0.198805,0.010211,0.017004
HYP-HL-RAW-001,ipo_approx_v1,20,601127,9,0.985461,0.109496,0.010123,-0.016857
HYP-HL-CAL-001,listing_open_v1,1,002750,5,-1.328392,-0.265678,0.021262,0.033106
HYP-HL-CAL-001,listing_open_v1,2,300799,3,-1.269086,-0.423029,0.020313,0.031628
HYP-HL-CAL-001,listing_open_v1,3,603388,3,-1.235713,-0.411904,0.019779,0.030796
HYP-HL-CAL-001,listing_open_v1,4,300630,3,-1.184931,-0.394977,0.018966,0.029531
HYP-HL-CAL-001,listing_open_v1,5,600421,6,-1.116022,-0.186004,0.017863,0.027813
HYP-HL-CAL-001,listing_open_v1,6,600766,3,-1.092939,-0.364313,0.017493,0.027238
HYP-HL-CAL-001,listing_open_v1,7,300379,6,-1.077111,-0.179518,0.01724,0.026844
HYP-HL-CAL-001,listing_open_v1,8,603133,2,-1.023774,-0.511887,0.016386,0.025514
HYP-HL-CAL-001,listing_open_v1,9,002272,2,1.012928,0.506464,0.016213,-0.025244
HYP-HL-CAL-001,listing_open_v1,10,002433,3,-0.861493,-0.287164,0.013789,0.02147
HYP-HL-CAL-001,listing_open_v1,11,002336,4,-0.807756,-0.201939,0.012929,0.020131
HYP-HL-CAL-001,listing_open_v1,12,688689,4,-0.782124,-0.195531,0.012519,0.019492
HYP-HL-CAL-001,listing_open_v1,13,600306,3,-0.779595,-0.259865,0.012478,0.019429
HYP-HL-CAL-001,listing_open_v1,14,601168,6,0.777255,0.129543,0.012441,-0.019371
HYP-HL-CAL-001,listing_open_v1,15,300282,1,-0.766394,-0.766394,0.012267,0.0191
HYP-HL-CAL-001,listing_open_v1,16,300116,1,-0.743428,-0.743428,0.011899,0.018528
HYP-HL-CAL-001,listing_open_v1,17,000932,9,0.71398,0.079331,0.011428,-0.017794
HYP-HL-CAL-001,listing_open_v1,18,000851,5,-0.670553,-0.134111,0.010733,0.016711
HYP-HL-CAL-001,listing_open_v1,19,600083,3,-0.662282,-0.220761,0.0106,0.016505
HYP-HL-CAL-001,listing_open_v1,20,600696,4,-0.653141,-0.163285,0.010454,0.016278
HYP-HL-CAL-001,listing_close_v1,1,600421,4,-1.487932,-0.371983,0.027778,0.047053
HYP-HL-CAL-001,listing_close_v1,2,600766,3,-1.092939,-0.364313,0.020404,0.034562
HYP-HL-CAL-001,listing_close_v1,3,300630,2,-1.025777,-0.512889,0.01915,0.032438
HYP-HL-CAL-001,listing_close_v1,4,002272,2,1.012928,0.506464,0.01891,-0.032032
HYP-HL-CAL-001,listing_close_v1,5,603133,1,-0.930161,-0.930161,0.017365,0.029415
HYP-HL-CAL-001,listing_close_v1,6,600306,1,-0.91914,-0.91914,0.017159,0.029066
HYP-HL-CAL-001,listing_close_v1,7,300742,2,-0.873075,-0.436538,0.016299,0.027609
HYP-HL-CAL-001,listing_close_v1,8,300495,2,-0.842041,-0.421021,0.01572,0.026628
HYP-HL-CAL-001,listing_close_v1,9,002087,1,-0.806509,-0.806509,0.015056,0.025504
HYP-HL-CAL-001,listing_close_v1,10,002336,3,-0.799669,-0.266556,0.014929,0.025288
HYP-HL-CAL-001,listing_close_v1,11,002433,1,-0.788551,-0.788551,0.014721,0.024936
HYP-HL-CAL-001,listing_close_v1,12,300282,1,-0.766394,-0.766394,0.014308,0.024236
HYP-HL-CAL-001,listing_close_v1,13,601168,8,0.731434,0.091429,0.013655,-0.02313
HYP-HL-CAL-001,listing_close_v1,14,600696,3,-0.665764,-0.221921,0.012429,0.021054
HYP-HL-CAL-001,listing_close_v1,15,600083,3,-0.662282,-0.220761,0.012364,0.020943
HYP-HL-CAL-001,listing_close_v1,16,000823,5,-0.598312,-0.119662,0.01117,0.018921
HYP-HL-CAL-001,listing_close_v1,17,688173,3,-0.597587,-0.199196,0.011156,0.018898
HYP-HL-CAL-001,listing_close_v1,18,301093,4,-0.584282,-0.14607,0.010908,0.018477
HYP-HL-CAL-001,listing_close_v1,19,688010,3,-0.574367,-0.191456,0.010723,0.018163
HYP-HL-CAL-001,listing_close_v1,20,000584,3,0.567029,0.18901,0.010586,-0.017931
HYP-HL-CAL-001,ipo_approx_v1,1,300280,4,-1.866809,-0.466702,0.027863,0.04437
HYP-HL-CAL-001,ipo_approx_v1,2,600421,3,-1.244972,-0.414991,0.018582,0.02959
HYP-HL-CAL-001,ipo_approx_v1,3,300630,4,-1.182085,-0.295521,0.017643,0.028095
HYP-HL-CAL-001,ipo_approx_v1,4,600766,2,-1.034668,-0.517334,0.015443,0.024592
HYP-HL-CAL-001,ipo_approx_v1,5,600306,2,-0.988632,-0.494316,0.014756,0.023497
HYP-HL-CAL-001,ipo_approx_v1,6,300208,3,-0.952767,-0.317589,0.014221,0.022645
HYP-HL-CAL-001,ipo_approx_v1,7,300282,2,-0.942968,-0.471484,0.014074,0.022412
HYP-HL-CAL-001,ipo_approx_v1,8,600647,2,-0.937339,-0.468669,0.01399,0.022278
HYP-HL-CAL-001,ipo_approx_v1,9,300576,7,-0.911428,-0.130204,0.013604,0.021662
HYP-HL-CAL-001,ipo_approx_v1,10,002433,3,-0.861493,-0.287164,0.012858,0.020476
HYP-HL-CAL-001,ipo_approx_v1,11,000996,1,-0.857823,-0.857823,0.012804,0.020388
HYP-HL-CAL-001,ipo_approx_v1,12,000584,4,-0.838599,-0.20965,0.012517,0.019931
HYP-HL-CAL-001,ipo_approx_v1,13,002087,1,-0.806509,-0.806509,0.012038,0.019169
HYP-HL-CAL-001,ipo_approx_v1,14,688287,6,-0.781433,-0.130239,0.011663,0.018573
HYP-HL-CAL-001,ipo_approx_v1,15,000638,4,0.748265,0.187066,0.011168,-0.017784
HYP-HL-CAL-001,ipo_approx_v1,16,300219,8,-0.732095,-0.091512,0.010927,0.0174
HYP-HL-CAL-001,ipo_approx_v1,17,300709,5,-0.706474,-0.141295,0.010545,0.016791
HYP-HL-CAL-001,ipo_approx_v1,18,688418,6,-0.681439,-0.113573,0.010171,0.016196
HYP-HL-CAL-001,ipo_approx_v1,19,688689,6,-0.67775,-0.112958,0.010116,0.016108
HYP-HL-CAL-001,ipo_approx_v1,20,600696,3,-0.665764,-0.221921,0.009937,0.015824
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,1,600766,5,-1.651724,-0.330345,0.041938,0.121061
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,2,603388,10,-1.161062,-0.116106,0.02948,0.085099
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,3,002272,3,1.159965,0.386655,0.029452,-0.085018
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,4,300392,2,-1.045515,-0.522757,0.026546,0.07663
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,5,000996,6,-0.975836,-0.162639,0.024777,0.071523
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,6,600599,8,-0.963823,-0.120478,0.024472,0.070642
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,7,600262,12,0.906709,0.075559,0.023022,-0.066456
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,8,600532,2,-0.873254,-0.436627,0.022172,0.064004
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,9,300089,2,-0.866884,-0.433442,0.02201,0.063537
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,10,002751,1,-0.801036,-0.801036,0.020338,0.058711
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,11,300273,2,-0.753275,-0.376638,0.019126,0.05521
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,12,002336,2,-0.680631,-0.340315,0.017281,0.049886
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,13,003013,15,0.66571,0.044381,0.016903,-0.048792
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,14,002846,12,-0.633212,-0.052768,0.016077,0.04641
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,15,600466,1,-0.589331,-0.589331,0.014963,0.043194
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,16,600898,7,-0.559427,-0.079918,0.014204,0.041002
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,17,000584,2,-0.533661,-0.26683,0.01355,0.039114
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,18,600696,4,-0.505755,-0.126439,0.012841,0.037069
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,19,000046,2,-0.492848,-0.246424,0.012514,0.036123
HYP-CON-BZ-ZW-RAW-001,listing_open_v1,20,600112,4,-0.490234,-0.122559,0.012447,0.035931
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,1,300630,6,-1.446235,-0.241039,0.028686,0.07606
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,2,002781,2,-1.162071,-0.581036,0.023049,0.061115
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,3,300068,15,-1.144013,-0.076268,0.022691,0.060165
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,4,605081,10,-1.127559,-0.112756,0.022365,0.0593
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,5,300742,6,-1.118161,-0.18636,0.022179,0.058806
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,6,002751,2,-0.994562,-0.497281,0.019727,0.052305
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,7,688287,6,-0.994136,-0.165689,0.019719,0.052283
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,8,600811,5,0.966469,0.193294,0.01917,-0.050828
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,9,301041,13,-0.906947,-0.069765,0.017989,0.047698
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,10,600671,13,0.891102,0.068546,0.017675,-0.046864
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,11,300495,5,-0.884535,-0.176907,0.017545,0.046519
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,12,300117,5,0.874098,0.17482,0.017338,-0.04597
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,13,600262,13,0.866785,0.066676,0.017193,-0.045585
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,14,000038,2,-0.848818,-0.424409,0.016836,0.044641
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,15,300219,13,-0.834734,-0.06421,0.016557,0.0439
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,16,600647,4,-0.808212,-0.202053,0.016031,0.042505
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,17,000823,10,-0.747319,-0.074732,0.014823,0.039303
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,18,600705,9,0.731566,0.081285,0.01451,-0.038474
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,19,688555,1,-0.725984,-0.725984,0.0144,0.038181
HYP-CON-BZ-ZW-RAW-001,listing_close_v1,20,600781,2,-0.725115,-0.362557,0.014383,0.038135
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,1,600766,5,-1.652041,-0.330408,0.036252,0.149926
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,2,002336,7,-1.611248,-0.230178,0.035356,0.146224
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,3,300068,13,-1.32269,-0.101745,0.029024,0.120037
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,4,600193,7,-1.184709,-0.169244,0.025997,0.107515
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,5,600696,7,-1.12887,-0.161267,0.024771,0.102447
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,6,300652,10,1.095805,0.109581,0.024046,-0.099446
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,7,600811,7,1.011677,0.144525,0.0222,-0.091812
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,8,300709,10,-0.846933,-0.084693,0.018585,0.076861
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,9,600532,1,-0.845932,-0.845932,0.018563,0.07677
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,10,601168,12,0.829143,0.069095,0.018194,-0.075246
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,11,002272,6,0.824305,0.137384,0.018088,-0.074807
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,12,600768,8,0.818458,0.102307,0.01796,-0.074277
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,13,300630,6,-0.77137,-0.128562,0.016927,0.070003
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,14,300282,1,-0.766394,-0.766394,0.016817,0.069552
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,15,603032,12,-0.747835,-0.06232,0.01641,0.067867
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,16,605188,15,0.72909,0.048606,0.015999,-0.066166
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,17,300576,7,-0.713469,-0.101924,0.015656,0.064749
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,18,688555,2,-0.712043,-0.356021,0.015625,0.064619
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,19,603388,2,-0.708203,-0.354101,0.01554,0.064271
HYP-CON-BZ-ZW-RAW-001,ipo_approx_v1,20,688578,4,0.685011,0.171253,0.015032,-0.062166
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,1,600766,4,-1.559133,-0.389783,0.126571,0.259679
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,2,603388,7,-1.042016,-0.148859,0.084591,0.173551
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,3,002751,1,-0.801036,-0.801036,0.065028,0.133415
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,4,000622,7,-0.678831,-0.096976,0.055108,0.113062
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,5,002912,7,0.431477,0.06164,0.035027,-0.071864
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,6,688589,4,-0.347588,-0.086897,0.028217,0.057892
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,7,600768,1,0.328561,0.328561,0.026673,-0.054723
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,8,600671,1,0.317644,0.317644,0.025786,-0.052905
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,9,603032,2,-0.309666,-0.154833,0.025139,0.051576
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,10,688689,4,-0.304476,-0.076119,0.024718,0.050711
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,11,603668,7,-0.276982,-0.039569,0.022486,0.046132
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,12,603838,7,-0.275901,-0.039414,0.022398,0.045952
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,13,003004,2,-0.267795,-0.133898,0.02174,0.044602
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,14,600262,1,0.261408,0.261408,0.021221,-0.043538
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,15,300029,4,-0.245448,-0.061362,0.019926,0.04088
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,16,002881,2,-0.244549,-0.122274,0.019853,0.04073
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,17,300960,2,0.240684,0.120342,0.019539,-0.040087
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,18,300188,2,-0.233827,-0.116914,0.018982,0.038945
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,19,600100,1,0.227703,0.227703,0.018485,-0.037925
HYP-CON-BZ-ZW-CAL-001,listing_open_v1,20,601127,11,-0.213914,-0.019447,0.017366,0.035628
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,1,300742,6,-1.118161,-0.18636,0.082198,0.312644
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,2,300495,2,-0.842041,-0.421021,0.0619,0.235439
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,3,002751,1,-0.801036,-0.801036,0.058885,0.223974
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,4,600705,8,0.711607,0.088951,0.052311,-0.198969
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,5,300117,1,0.57392,0.57392,0.04219,-0.160471
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,6,000023,4,-0.566616,-0.141654,0.041653,0.158429
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,7,603003,2,-0.515136,-0.257568,0.037868,0.144035
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,8,300219,6,-0.463573,-0.077262,0.034078,0.129617
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,9,300309,1,-0.448903,-0.448903,0.033,0.125516
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,10,600671,5,0.419162,0.083832,0.030813,-0.1172
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,11,688689,2,-0.379508,-0.189754,0.027898,0.106112
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,12,002325,1,-0.364442,-0.364442,0.026791,0.1019
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,13,300391,4,-0.310238,-0.07756,0.022806,0.086744
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,14,002493,10,0.304227,0.030423,0.022364,-0.085063
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,15,600811,3,0.295035,0.098345,0.021688,-0.082493
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,16,000590,2,0.273295,0.136648,0.02009,-0.076415
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,17,000932,1,0.266836,0.266836,0.019616,-0.074609
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,18,600825,1,0.261239,0.261239,0.019204,-0.073044
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,19,300165,6,-0.250781,-0.041797,0.018435,0.07012
HYP-CON-BZ-ZW-CAL-001,listing_close_v1,20,600262,2,0.242062,0.121031,0.017794,-0.067682
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,1,300652,7,1.164955,0.166422,0.093151,0.717021
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,2,600696,1,-0.730795,-0.730795,0.058435,-0.449799
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,3,688578,4,0.685011,0.171253,0.054774,0.421619
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,4,600811,1,0.665765,0.665765,0.053235,0.409773
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,5,300709,7,-0.566704,-0.080958,0.045314,-0.348802
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,6,002846,11,-0.534443,-0.048586,0.042735,-0.328945
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,7,000627,1,-0.480106,-0.480106,0.03839,-0.295501
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,8,601127,1,0.454899,0.454899,0.036374,0.279987
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,9,000823,1,-0.397798,-0.397798,0.031808,-0.244842
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,10,688448,1,0.375611,0.375611,0.030034,0.231186
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,11,688589,2,-0.364381,-0.182191,0.029136,-0.224274
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,12,002437,5,0.330391,0.066078,0.026419,0.203353
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,13,300208,1,0.32114,0.32114,0.025679,0.197659
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,14,600262,1,0.261408,0.261408,0.020903,0.160895
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,15,603032,1,0.240825,0.240825,0.019257,0.148226
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,16,300551,5,0.238899,0.04778,0.019103,0.14704
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,17,603603,1,-0.229104,-0.229104,0.018319,-0.141012
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,18,600599,2,0.223966,0.111983,0.017909,0.137849
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,19,300902,6,-0.218452,-0.036409,0.017468,-0.134455
HYP-CON-BZ-ZW-CAL-001,ipo_approx_v1,20,688418,2,-0.188649,-0.094324,0.015085,-0.116112
HYP-CON-BZ-HL-RAW-001,listing_open_v1,1,300280,5,-1.389534,-0.277907,0.016178,0.026212
HYP-CON-BZ-HL-RAW-001,listing_open_v1,2,002750,5,-1.328392,-0.265678,0.015466,0.025059
HYP-CON-BZ-HL-RAW-001,listing_open_v1,3,002336,5,-1.318669,-0.263734,0.015353,0.024875
HYP-CON-BZ-HL-RAW-001,listing_open_v1,4,300282,3,-1.296578,-0.432193,0.015096,0.024459
HYP-CON-BZ-HL-RAW-001,listing_open_v1,5,300799,3,-1.269086,-0.423029,0.014776,0.02394
HYP-CON-BZ-HL-RAW-001,listing_open_v1,6,300630,4,-1.248616,-0.312154,0.014537,0.023554
HYP-CON-BZ-HL-RAW-001,listing_open_v1,7,600421,7,-1.170637,-0.167234,0.013629,0.022083
HYP-CON-BZ-HL-RAW-001,listing_open_v1,8,603963,6,-1.164447,-0.194075,0.013557,0.021966
HYP-CON-BZ-HL-RAW-001,listing_open_v1,9,603388,7,-1.157276,-0.165325,0.013474,0.021831
HYP-CON-BZ-HL-RAW-001,listing_open_v1,10,300029,5,-1.150115,-0.230023,0.01339,0.021696
HYP-CON-BZ-HL-RAW-001,listing_open_v1,11,300379,8,-1.142292,-0.142786,0.013299,0.021548
HYP-CON-BZ-HL-RAW-001,listing_open_v1,12,600766,3,-1.092939,-0.364313,0.012725,0.020617
HYP-CON-BZ-HL-RAW-001,listing_open_v1,13,002308,3,-1.052319,-0.350773,0.012252,0.019851
HYP-CON-BZ-HL-RAW-001,listing_open_v1,14,603133,4,-1.033241,-0.25831,0.01203,0.019491
HYP-CON-BZ-HL-RAW-001,listing_open_v1,15,002087,3,-1.018593,-0.339531,0.011859,0.019215
HYP-CON-BZ-HL-RAW-001,listing_open_v1,16,000584,5,-0.99711,-0.199422,0.011609,0.01881
HYP-CON-BZ-HL-RAW-001,listing_open_v1,17,300742,3,-0.957074,-0.319025,0.011143,0.018054
HYP-CON-BZ-HL-RAW-001,listing_open_v1,18,600608,7,-0.91557,-0.130796,0.01066,0.017271
HYP-CON-BZ-HL-RAW-001,listing_open_v1,19,600070,4,-0.89742,-0.224355,0.010448,0.016929
HYP-CON-BZ-HL-RAW-001,listing_open_v1,20,300089,2,-0.866884,-0.433442,0.010093,0.016353
HYP-CON-BZ-HL-RAW-001,listing_close_v1,1,600421,5,-1.623923,-0.324785,0.018927,0.02799
HYP-CON-BZ-HL-RAW-001,listing_close_v1,2,603388,8,-1.501311,-0.187664,0.017498,0.025876
HYP-CON-BZ-HL-RAW-001,listing_close_v1,3,002087,4,-1.44521,-0.361303,0.016844,0.02491
HYP-CON-BZ-HL-RAW-001,listing_close_v1,4,300280,5,-1.389534,-0.277907,0.016196,0.02395
HYP-CON-BZ-HL-RAW-001,listing_close_v1,5,600599,7,-1.380918,-0.197274,0.016095,0.023801
HYP-CON-BZ-HL-RAW-001,listing_close_v1,6,605081,4,-1.324669,-0.331167,0.015439,0.022832
HYP-CON-BZ-HL-RAW-001,listing_close_v1,7,300282,3,-1.296578,-0.432193,0.015112,0.022348
HYP-CON-BZ-HL-RAW-001,listing_close_v1,8,300029,9,-1.24947,-0.13883,0.014563,0.021536
HYP-CON-BZ-HL-RAW-001,listing_close_v1,9,603963,6,-1.164447,-0.194075,0.013572,0.02007
HYP-CON-BZ-HL-RAW-001,listing_close_v1,10,002336,6,-1.143315,-0.190552,0.013326,0.019706
HYP-CON-BZ-HL-RAW-001,listing_close_v1,11,600766,3,-1.092939,-0.364313,0.012739,0.018838
HYP-CON-BZ-HL-RAW-001,listing_close_v1,12,300630,3,-1.089462,-0.363154,0.012698,0.018778
HYP-CON-BZ-HL-RAW-001,listing_close_v1,13,600608,6,-1.088493,-0.181416,0.012687,0.018761
HYP-CON-BZ-HL-RAW-001,listing_close_v1,14,600306,3,-1.069247,-0.356416,0.012462,0.018429
HYP-CON-BZ-HL-RAW-001,listing_close_v1,15,002308,3,-1.052319,-0.350773,0.012265,0.018138
HYP-CON-BZ-HL-RAW-001,listing_close_v1,16,603133,4,-1.033241,-0.25831,0.012043,0.017809
HYP-CON-BZ-HL-RAW-001,listing_close_v1,17,600355,9,-1.017243,-0.113027,0.011856,0.017533
HYP-CON-BZ-HL-RAW-001,listing_close_v1,18,300742,3,-0.957074,-0.319025,0.011155,0.016496
HYP-CON-BZ-HL-RAW-001,listing_close_v1,19,002433,2,-0.915857,-0.457929,0.010675,0.015786
HYP-CON-BZ-HL-RAW-001,listing_close_v1,20,600532,2,-0.873254,-0.436627,0.010178,0.015051
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,1,300280,8,-2.924904,-0.365613,0.032531,0.056486
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,2,300208,5,-1.471642,-0.294328,0.016368,0.02842
