hypothesis_id,object_id,birth_model,direction_source,partition,horizon,event_count,pool_count,positive_rate,sample_count,eligible_stock_count,coverage_start,coverage_end,mean_return,median_return,std_return,up_rate,mean_excess_return,excess_up_rate,mean_bench_return
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,OOS,5,284,3529,0.080476,283,135,2023-01-03,2026-07-01,-0.02574,-0.027282,0.068527,0.293286,-0.002938,0.441696,-0.022801
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,OOS,10,284,3529,0.080476,282,135,2023-01-03,2026-07-01,-0.029751,-0.022025,0.105895,0.379433,-0.012934,0.446809,-0.016818
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,OOS,20,284,3529,0.080476,277,135,2023-01-03,2026-07-01,-0.042519,-0.015595,0.180768,0.440433,-0.034171,0.407942,-0.008348
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,OOS,60,284,3529,0.080476,245,135,2023-01-03,2026-07-01,-0.0527,-0.059048,0.223933,0.35102,-0.067025,0.35102,0.014324
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,TRAIN,5,1384,10647,0.12999,1383,238,2010-04-01,2020-06-30,-0.003578,-0.001784,0.13062,0.481562,-0.002129,0.441793,-0.001449
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,TRAIN,10,1384,10647,0.12999,1382,238,2010-04-01,2020-06-30,0.000244,-0.0048,0.184736,0.474674,-0.005948,0.413169,0.006192
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,TRAIN,20,1384,10647,0.12999,1380,238,2010-04-01,2020-06-30,0.020488,-0.009546,0.294591,0.467391,0.008003,0.434058,0.012485
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,TRAIN,60,1384,10647,0.12999,1365,238,2010-04-01,2020-06-30,0.072952,0.0,0.411927,0.499634,0.054802,0.491575,0.018151
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,VALIDATION,5,898,5246,0.171178,897,241,2019-01-02,2022-07-01,-0.00816,0.003077,0.101358,0.518395,-0.016212,0.474916,0.008052
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,VALIDATION,10,898,5246,0.171178,896,241,2019-01-02,2022-07-01,-0.020704,-0.009632,0.142514,0.433036,-0.027047,0.407366,0.006342
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,VALIDATION,20,898,5246,0.171178,895,241,2019-01-02,2022-07-01,-0.064636,-0.061501,0.206074,0.29162,-0.059653,0.316201,-0.004983
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,VALIDATION,60,898,5246,0.171178,860,241,2019-01-02,2022-07-01,0.016877,-0.022864,0.298209,0.42907,0.014712,0.452326,0.002165
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,OOS,5,341,3529,0.096628,338,131,2023-01-03,2026-08-14,-0.035679,-0.031176,0.064052,0.266272,-0.01172,0.411243,-0.023958
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,OOS,10,341,3529,0.096628,334,131,2023-01-03,2026-08-14,-0.035784,-0.033642,0.103645,0.329341,-0.021777,0.386228,-0.014007
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,OOS,20,341,3529,0.096628,328,131,2023-01-03,2026-08-14,-0.03975,-0.026044,0.17568,0.432927,-0.031995,0.420732,-0.007755
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,raw,OOS,60,341,3529,0.096628,281,131,2023-01-03,2026-08-14,-0.047402,-0.050431,0.223627,0.355872,-0.045182,0.384342,-0.002219
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,TRAIN,5,1779,10647,0.167089,1779,227,2010-01-04,2020-06-18,0.000255,-0.002867,0.126288,0.471613,0.001534,0.444632,-0.001279
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,TRAIN,10,1779,10647,0.167089,1779,227,2010-01-04,2020-06-18,0.000329,-0.006935,0.171845,0.472737,-0.006687,0.415964,0.007017
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,TRAIN,20,1779,10647,0.167089,1777,227,2010-01-04,2020-06-18,0.018293,-0.007389,0.258969,0.46314,0.005353,0.425436,0.012939
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,TRAIN,60,1779,10647,0.167089,1764,227,2010-01-04,2020-06-18,0.051625,-0.008743,0.358047,0.479025,0.025072,0.469955,0.026553
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,VALIDATION,5,1161,5246,0.221311,1159,266,2019-01-02,2022-10-10,-0.003198,0.0,0.097445,0.497843,-0.016921,0.429681,0.013723
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,VALIDATION,10,1161,5246,0.221311,1157,266,2019-01-02,2022-10-10,-0.010059,-0.008177,0.131158,0.450303,-0.021872,0.405359,0.011813
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,VALIDATION,20,1161,5246,0.221311,1152,266,2019-01-02,2022-10-10,-0.048202,-0.048261,0.182776,0.325521,-0.052266,0.311632,0.004064
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,VALIDATION,60,1161,5246,0.221311,1122,266,2019-01-02,2022-10-10,0.015285,-0.030572,0.290864,0.418004,-0.002546,0.411765,0.017832
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,OOS,5,453,3529,0.128365,449,142,2023-01-03,2026-07-01,-0.037144,-0.032934,0.07979,0.262806,-0.016143,0.371938,-0.021001
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,OOS,10,453,3529,0.128365,446,142,2023-01-03,2026-07-01,-0.038077,-0.031083,0.104987,0.338565,-0.029127,0.352018,-0.00895
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,OOS,20,453,3529,0.128365,440,142,2023-01-03,2026-07-01,-0.045676,-0.016092,0.164393,0.434091,-0.041552,0.422727,-0.004123
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,raw,OOS,60,453,3529,0.128365,375,142,2023-01-03,2026-07-01,-0.059208,-0.07438,0.253361,0.336,-0.055141,0.365333,-0.004066
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,TRAIN,5,1365,10647,0.128205,1365,217,2010-01-04,2020-06-30,0.006508,0.000883,0.143064,0.501832,0.006364,0.459341,0.000144
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,TRAIN,10,1365,10647,0.128205,1364,217,2010-01-04,2020-06-30,0.010826,-0.001499,0.215204,0.48607,0.004082,0.416422,0.006744
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,TRAIN,20,1365,10647,0.128205,1364,217,2010-01-04,2020-06-30,0.027013,-0.003954,0.306698,0.47654,0.013959,0.433284,0.013054
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,TRAIN,60,1365,10647,0.128205,1355,217,2010-01-04,2020-06-30,0.057224,-0.00097,0.36213,0.493727,0.035564,0.474539,0.021661
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,VALIDATION,5,907,5246,0.172894,907,251,2019-01-02,2022-07-01,-0.012167,-0.00187,0.098281,0.475193,-0.019549,0.444322,0.007382
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,VALIDATION,10,907,5246,0.172894,905,251,2019-01-02,2022-07-01,-0.024263,-0.014021,0.144726,0.40884,-0.030346,0.38232,0.006083
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,VALIDATION,20,907,5246,0.172894,904,251,2019-01-02,2022-07-01,-0.068735,-0.063956,0.194866,0.28208,-0.061781,0.286504,-0.006954
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,VALIDATION,60,907,5246,0.172894,871,251,2019-01-02,2022-07-01,0.010326,-0.033994,0.276726,0.416762,0.01523,0.451206,-0.004904
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,OOS,5,419,3529,0.118731,414,133,2023-01-03,2026-08-14,-0.035723,-0.028143,0.082203,0.299517,-0.010874,0.434783,-0.024849
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,OOS,10,419,3529,0.118731,410,133,2023-01-03,2026-08-14,-0.032354,-0.026686,0.115871,0.365854,-0.016194,0.429268,-0.016161
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,OOS,20,419,3529,0.118731,404,133,2023-01-03,2026-08-14,-0.036578,-0.021843,0.183295,0.438119,-0.026396,0.428218,-0.010182
HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,raw,OOS,60,419,3529,0.118731,334,133,2023-01-03,2026-08-14,-0.039146,-0.026861,0.244334,0.422156,-0.040129,0.413174,0.000984
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,TRAIN,5,693,10647,0.065089,692,190,2010-07-01,2019-05-27,0.00173,-0.001822,0.131181,0.484104,0.004333,0.456647,-0.002603
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,TRAIN,10,693,10647,0.065089,692,190,2010-07-01,2019-05-27,0.006374,-0.003604,0.196482,0.482659,-0.001501,0.403179,0.007875
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,TRAIN,20,693,10647,0.065089,690,190,2010-07-01,2019-05-27,0.032284,-0.00943,0.349428,0.463768,0.018364,0.444928,0.01392
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,TRAIN,60,693,10647,0.065089,681,190,2010-07-01,2019-05-27,0.101874,0.014554,0.469856,0.534508,0.075628,0.502203,0.026247
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,5,364,5246,0.069386,363,178,2019-01-02,2022-07-01,-0.016864,0.003311,0.114351,0.512397,-0.026176,0.460055,0.009312
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,10,364,5246,0.069386,362,178,2019-01-02,2022-07-01,-0.034664,-0.012488,0.156979,0.414365,-0.041052,0.389503,0.006388
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,20,364,5246,0.069386,362,178,2019-01-02,2022-07-01,-0.075871,-0.062325,0.20995,0.281768,-0.074572,0.309392,-0.001299
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,60,364,5246,0.069386,341,178,2019-01-02,2022-07-01,0.029775,-0.022843,0.27821,0.434018,0.037084,0.463343,-0.007309
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,OOS,5,179,3529,0.050723,177,105,2023-01-03,2026-07-01,-0.032861,-0.030238,0.067558,0.271186,-0.009155,0.440678,-0.023706
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,OOS,10,179,3529,0.050723,175,105,2023-01-03,2026-07-01,-0.035162,-0.035313,0.113531,0.314286,-0.018674,0.382857,-0.016488
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,OOS,20,179,3529,0.050723,172,105,2023-01-03,2026-07-01,-0.051311,-0.045821,0.187111,0.395349,-0.04282,0.360465,-0.008491
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,calibrated,OOS,60,179,3529,0.050723,146,105,2023-01-03,2026-07-01,-0.059498,-0.062503,0.228989,0.328767,-0.058429,0.328767,-0.001068
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,TRAIN,5,702,10647,0.065934,702,181,2010-04-01,2019-07-12,0.008726,-0.002031,0.133358,0.485755,0.009033,0.465812,-0.000307
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,TRAIN,10,702,10647,0.065934,702,181,2010-04-01,2019-07-12,0.01117,-0.00491,0.190152,0.48433,-0.000419,0.415954,0.011589
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,TRAIN,20,702,10647,0.065934,701,181,2010-04-01,2019-07-12,0.031841,-0.004127,0.271657,0.479315,0.012803,0.426534,0.019038
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,TRAIN,60,702,10647,0.065934,695,181,2010-04-01,2019-07-12,0.084194,-0.001667,0.419527,0.494964,0.043166,0.470504,0.041028
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,5,474,5246,0.090355,473,191,2019-01-02,2022-07-01,-0.012391,-0.002419,0.09484,0.460888,-0.025097,0.393235,0.012706
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,10,474,5246,0.090355,472,191,2019-01-02,2022-07-01,-0.018759,-0.009946,0.12177,0.417373,-0.029242,0.389831,0.010483
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,20,474,5246,0.090355,470,191,2019-01-02,2022-07-01,-0.054215,-0.059374,0.182953,0.308511,-0.058851,0.282979,0.004636
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,60,474,5246,0.090355,457,191,2019-01-02,2022-07-01,0.016064,-0.037944,0.257705,0.393873,0.010799,0.40919,0.005265
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,OOS,5,147,3529,0.041655,146,71,2023-07-03,2026-07-01,-0.042858,-0.033221,0.069905,0.239726,-0.020272,0.335616,-0.022586
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,OOS,10,147,3529,0.041655,145,71,2023-07-03,2026-07-01,-0.05197,-0.041018,0.106066,0.303448,-0.039009,0.317241,-0.012961
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,OOS,20,147,3529,0.041655,143,71,2023-07-03,2026-07-01,-0.056278,-0.017632,0.181684,0.433566,-0.051226,0.412587,-0.005052
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,calibrated,OOS,60,147,3529,0.041655,116,71,2023-07-03,2026-07-01,-0.094807,-0.098186,0.273112,0.284483,-0.091827,0.293103,-0.00298
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,5,625,10647,0.058702,625,165,2010-07-01,2020-06-30,0.008032,0.000883,0.150768,0.5024,0.010017,0.4752,-0.001985
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,10,625,10647,0.058702,625,165,2010-07-01,2020-06-30,0.016922,0.001484,0.234273,0.5056,0.009002,0.4272,0.00792
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,20,625,10647,0.058702,625,165,2010-07-01,2020-06-30,0.031689,-0.002941,0.314687,0.4832,0.017369,0.432,0.01432
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,60,625,10647,0.058702,620,165,2010-07-01,2020-06-30,0.070733,0.011123,0.36208,0.524194,0.044068,0.472581,0.026665
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,5,349,5246,0.066527,349,152,2019-01-02,2022-07-01,-0.014172,-0.002494,0.093228,0.458453,-0.024927,0.412607,0.010755
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,10,349,5246,0.066527,349,152,2019-01-02,2022-07-01,-0.020147,-0.013201,0.146782,0.401146,-0.027962,0.372493,0.007815
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,20,349,5246,0.066527,348,152,2019-01-02,2022-07-01,-0.068404,-0.064675,0.17777,0.267241,-0.068933,0.258621,0.000529
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,60,349,5246,0.066527,339,152,2019-01-02,2022-07-01,0.001409,-0.045045,0.256379,0.365782,0.008528,0.410029,-0.007119
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,OOS,5,206,3529,0.058373,206,96,2023-07-03,2026-07-01,-0.03014,-0.024313,0.075081,0.334951,-0.007119,0.475728,-0.023021
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,OOS,10,206,3529,0.058373,203,96,2023-07-03,2026-07-01,-0.034271,-0.019038,0.110601,0.413793,-0.017908,0.472906,-0.016363
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,OOS,20,206,3529,0.058373,200,96,2023-07-03,2026-07-01,-0.056512,-0.026564,0.176087,0.445,-0.049144,0.415,-0.007368
HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,calibrated,OOS,60,206,3529,0.058373,167,96,2023-07-03,2026-07-01,-0.047801,-0.037393,0.23986,0.437126,-0.047981,0.437126,0.00018
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,TRAIN,5,1359,10647,0.127642,1358,237,2010-04-01,2020-06-30,-0.004933,-0.002032,0.129106,0.478645,-0.003111,0.441826,-0.001822
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,TRAIN,10,1359,10647,0.127642,1357,237,2010-04-01,2020-06-30,-0.00183,-0.005141,0.181587,0.470892,-0.007639,0.413412,0.00581
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,TRAIN,20,1359,10647,0.127642,1355,237,2010-04-01,2020-06-30,0.018277,-0.01004,0.294409,0.464945,0.005996,0.432472,0.01228
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,TRAIN,60,1359,10647,0.127642,1341,237,2010-04-01,2020-06-30,0.071267,-0.000794,0.41151,0.496644,0.052766,0.489933,0.018501
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,VALIDATION,5,886,5246,0.168891,885,240,2019-01-02,2022-07-01,-0.007861,0.003311,0.101659,0.523164,-0.015834,0.479096,0.007973
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,VALIDATION,10,886,5246,0.168891,884,240,2019-01-02,2022-07-01,-0.020888,-0.009103,0.142853,0.43552,-0.02708,0.409502,0.006193
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,VALIDATION,20,886,5246,0.168891,883,240,2019-01-02,2022-07-01,-0.064929,-0.061501,0.206518,0.293318,-0.059725,0.318233,-0.005204
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,VALIDATION,60,886,5246,0.168891,848,240,2019-01-02,2022-07-01,0.016855,-0.02388,0.298935,0.425708,0.014907,0.448113,0.001949
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,OOS,5,333,3529,0.094361,330,131,2023-01-03,2026-08-14,-0.035665,-0.030881,0.064255,0.266667,-0.011657,0.412121,-0.024008
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,OOS,10,333,3529,0.094361,326,131,2023-01-03,2026-08-14,-0.035235,-0.03265,0.10409,0.331288,-0.021179,0.386503,-0.014056
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,OOS,20,333,3529,0.094361,320,131,2023-01-03,2026-08-14,-0.039653,-0.026044,0.176454,0.43125,-0.031651,0.41875,-0.008002
HYP-CON-ALL3-RAW-001,all_three_raw,listing_open_v1,raw,OOS,60,333,3529,0.094361,274,131,2023-01-03,2026-08-14,-0.047319,-0.052081,0.22374,0.350365,-0.044819,0.379562,-0.0025
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,TRAIN,5,1755,10647,0.164835,1755,226,2010-01-04,2020-06-18,-0.000392,-0.003236,0.126612,0.469516,0.001082,0.442165,-0.001473
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,TRAIN,10,1755,10647,0.164835,1755,226,2010-01-04,2020-06-18,-0.000669,-0.007786,0.171827,0.469516,-0.007341,0.413675,0.006672
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,TRAIN,20,1755,10647,0.164835,1753,226,2010-01-04,2020-06-18,0.016601,-0.007722,0.258255,0.461495,0.004316,0.424986,0.012285
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,TRAIN,60,1755,10647,0.164835,1740,226,2010-01-04,2020-06-18,0.047686,-0.009126,0.344743,0.477586,0.0214,0.468391,0.026286
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,VALIDATION,5,1127,5246,0.21483,1125,258,2019-01-02,2022-10-10,-0.003167,0.0,0.09813,0.498667,-0.01702,0.426667,0.013853
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,VALIDATION,10,1127,5246,0.21483,1124,258,2019-01-02,2022-10-10,-0.010331,-0.007949,0.132257,0.449288,-0.022264,0.403915,0.011934
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,VALIDATION,20,1127,5246,0.21483,1119,258,2019-01-02,2022-10-10,-0.050206,-0.04918,0.182621,0.322609,-0.053966,0.308311,0.00376
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,VALIDATION,60,1127,5246,0.21483,1089,258,2019-01-02,2022-10-10,0.013599,-0.031617,0.292737,0.41506,-0.004055,0.40955,0.017654
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,OOS,5,439,3529,0.124398,435,141,2023-01-03,2026-07-01,-0.036589,-0.032787,0.079859,0.262069,-0.015143,0.374713,-0.021447
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,OOS,10,439,3529,0.124398,432,141,2023-01-03,2026-07-01,-0.037471,-0.029674,0.103747,0.340278,-0.028069,0.354167,-0.009402
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,OOS,20,439,3529,0.124398,427,141,2023-01-03,2026-07-01,-0.042757,-0.013115,0.160333,0.442623,-0.038707,0.428571,-0.00405
HYP-CON-ALL3-RAW-001,all_three_raw,listing_close_v1,raw,OOS,60,439,3529,0.124398,364,141,2023-01-03,2026-07-01,-0.057445,-0.073414,0.254903,0.337912,-0.052433,0.370879,-0.005012
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,TRAIN,5,1325,10647,0.124448,1325,215,2010-01-04,2020-06-30,0.005704,0.000756,0.142686,0.501132,0.005711,0.461132,-7e-06
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,TRAIN,10,1325,10647,0.124448,1324,215,2010-01-04,2020-06-30,0.009701,-0.001609,0.214765,0.484139,0.003085,0.416918,0.006616
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,TRAIN,20,1325,10647,0.124448,1324,215,2010-01-04,2020-06-30,0.026555,-0.003895,0.309163,0.476586,0.013652,0.432779,0.012903
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,TRAIN,60,1325,10647,0.124448,1315,215,2010-01-04,2020-06-30,0.057666,0.0,0.364923,0.497338,0.035842,0.476046,0.021824
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,VALIDATION,5,896,5246,0.170797,896,248,2019-01-02,2022-07-01,-0.012228,-0.001934,0.098597,0.47433,-0.019437,0.444196,0.007209
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,VALIDATION,10,896,5246,0.170797,894,248,2019-01-02,2022-07-01,-0.024284,-0.013964,0.145287,0.409396,-0.03015,0.384787,0.005865
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,VALIDATION,20,896,5246,0.170797,893,248,2019-01-02,2022-07-01,-0.069216,-0.064125,0.195769,0.279955,-0.061866,0.287794,-0.007349
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,VALIDATION,60,896,5246,0.170797,860,248,2019-01-02,2022-07-01,0.010212,-0.034043,0.278109,0.417442,0.015744,0.452326,-0.005533
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,OOS,5,403,3529,0.114197,398,132,2023-01-03,2026-08-14,-0.036051,-0.027978,0.083048,0.301508,-0.011264,0.434673,-0.024786
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,OOS,10,403,3529,0.114197,394,132,2023-01-03,2026-08-14,-0.031569,-0.025919,0.116928,0.36802,-0.015402,0.43401,-0.016167
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,OOS,20,403,3529,0.114197,388,132,2023-01-03,2026-08-14,-0.034001,-0.020653,0.179893,0.440722,-0.024231,0.427835,-0.00977
HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,raw,OOS,60,403,3529,0.114197,323,132,2023-01-03,2026-08-14,-0.036216,-0.02623,0.246594,0.430341,-0.036496,0.424149,0.000281
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,TRAIN,5,267,10647,0.025077,266,113,2010-07-01,2018-12-10,-0.004602,-0.003961,0.127175,0.469925,0.000843,0.462406,-0.005445
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,TRAIN,10,267,10647,0.025077,266,113,2010-07-01,2018-12-10,-0.002747,-0.002762,0.14981,0.492481,-0.006357,0.43609,0.00361
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,TRAIN,20,267,10647,0.025077,266,113,2010-07-01,2018-12-10,0.003133,-0.01346,0.194885,0.413534,-0.009477,0.398496,0.01261
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,TRAIN,60,267,10647,0.025077,264,113,2010-07-01,2018-12-10,0.096613,0.020341,0.399842,0.545455,0.069928,0.511364,0.026686
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,VALIDATION,5,140,5246,0.026687,139,86,2019-01-02,2022-07-01,-0.021021,0.003725,0.119855,0.517986,-0.030351,0.489209,0.009331
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,VALIDATION,10,140,5246,0.026687,139,86,2019-01-02,2022-07-01,-0.044057,-0.015238,0.173779,0.388489,-0.048763,0.402878,0.004706
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,VALIDATION,20,140,5246,0.026687,139,86,2019-01-02,2022-07-01,-0.073746,-0.067146,0.238792,0.316547,-0.066871,0.345324,-0.006875
